GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61091,DK,Blue,Win,Lucid,Wukong,JUNGLE,16,1,0,7,Perfect KDA,221,182,,7.7,11709,408,19.4%,50,12,16,11,10,1.74,0.42,0.38,0.56,19.6%,9516,8278,756,482,332,10.6%,0.28,40%,,0,0,0,0,208,2,546,0,0,11029,11029,16738,0,26820,0,9,266,30843,0,12,26,0,0
61091,DK,Blue,Win,ShowMaker,LeBlanc,MID,17,3,2,6,4.5,265,0,,9.2,12388,432,20.5%,70,25,15,7,7,2.44,0.87,0.24,0.52,27.5%,23263,1885,19940,1438,811,25.9%,0.31,45%,2,0,0,0,0,377,10,793,0,0,2923,2923,4928,618,9621,0,13,69,16759,41,9,24,0,200
61091,DK,Blue,Win,Aiming,Kai,ADC,17,14,0,2,Perfect KDA,322,23,,11.2,17499,610,28.9%,25,10,10,2,2,0.87,0.35,0.07,0.35,9.8%,32771,18062,13436,1273,1142,36.5%,0.56,80%,1,1,1,0,0,319,4,605,1,0,10700,10700,4181,0,9538,0,2,139,11858,0,4,26,0,0
61091,DK,Blue,Win,Kellin,Poppy,SUPPORT,12,0,2,11,5.5,26,0,,0.9,7457,260,12.3%,82,46,7,17,14,2.86,1.6,0.59,0.24,32.2%,8238,6065,1235,938,287,9.2%,0.38,55%,,0,0,0,0,43,-5,-743,0,0,139,139,1712,284,11865,0,34,161,13181,48,19,35,0,0
61091,HLE,Red,Loss,Doran,K,TOP,15,1,4,2,0.8,217,0,,7.6,9354,326,19.9%,36,9,10,5,4,1.25,0.31,0.17,0.35,15.6%,6004,4707,1114,183,209,13%,0.1,50%,,0,0,0,0,-1373,-26,-1556,-1,0,0,0,2440,0,22505,417,20,918,21659,93,7,24,100,0
61091,HLE,Red,Loss,Peanut,Sejuani,JUNGLE,13,1,4,3,1,156,139,,5.4,8429,294,17.9%,42,12,9,11,10,1.46,0.42,0.38,0.31,18.2%,8139,4714,2961,464,284,17.6%,0.14,66.7%,,0,0,0,0,-208,-2,-546,0,0,64,64,14733,191,38080,0,18,312,39353,82,12,24,100,0
61091,HLE,Red,Loss,Zeka,Corki,MID,15,2,4,1,0.8,270,0,,9.4,11013,384,23.4%,36,11,10,2,2,1.25,0.38,0.07,0.35,15.6%,14267,8609,4165,1493,497,30.9%,0.1,50%,1,0,0,0,0,-377,-10,-793,0,0,3194,3194,3280,0,9896,0,1,50,18683,123,3,20,150,0
61091,HLE,Red,Loss,Viper,Zeri,ADC,15,2,4,1,0.8,321,20,,11.2,12005,418,25.5%,43,11,16,3,3,1.5,0.38,0.1,0.56,18.6%,13498,8319,5153,26,470,29.2%,0.1,50%,1,0,0,0,0,-319,-4,-605,-1,0,1545,1545,5910,0,11825,0,2,202,17073,97,4,19,0,0
61091,HLE,Red,Loss,Delight,Braum,SUPPORT,11,0,4,3,0.8,36,0,,1.3,6210,216,13.2%,74,41,9,14,12,2.58,1.43,0.49,0.31,32%,4265,489,3776,0,149,9.2%,0.1,50%,,0,0,0,0,-43,5,743,0,0,923,923,2269,164,16258,1400,22,132,17001,85,17,29,0,0
61092,HLE,Blue,Win,Doran,Gnar,TOP,18,4,3,6,3.3,370,18,,8.1,17415,382,21%,54,11,17,5,5,1.18,0.24,0.11,0.37,12.4%,23538,14953,6875,1710,516,15.8%,0.22,52.6%,,1,0,0,0,458,5,278,0,0,2705,2705,8310,0,36137,0,30,703,26989,44,8,34,0,550
