GameID,Champion,Player,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
59594,Skarner,DuDu,TOP,18,2,1,7,9,395,11,,8.2,18994,393,20.4%,46,12,11,8,6,0.95,0.25,0.17,0.23,9.1%,25043,17982,6904,157,518,18.9%,0.19,69.2%,,0,0,0,0,-331,2,-275,0,0,2536,2536,5910,0,100980,0,42,1026,33014,21,12,35,550,0
59594,Morgana,Cuzz,JUNGLE,18,3,4,7,2.5,333,281,,6.9,17747,367,19.1%,141,58,24,17,14,2.92,1.2,0.35,0.5,27.9%,27374,410,22726,4238,567,20.6%,0.21,76.9%,,0,0,0,0,-291,19,-227,0,1,547,547,22830,0,23701,3178,34,418,37143,142,23,39,0,100
59594,Tristana,Bulldog,MID,18,3,2,8,5.5,553,47,,11.4,23737,491,25.5%,96,19,25,6,6,1.99,0.39,0.12,0.52,19%,32392,29618,1298,1476,670,24.4%,0.23,84.6%,,1,0,0,0,332,0,57,0,0,9684,9684,14927,0,21667,0,9,320,29641,121,10,31,100,850
59594,Ezreal,Leaper,ADC,18,4,4,6,2.5,443,40,,9.2,21172,438,22.7%,73,13,18,3,1,1.51,0.27,0.06,0.37,14.5%,43794,25637,15457,2700,906,33%,0.21,76.9%,,1,0,0,0,-937,-22,-512,-1,0,7430,7430,6922,0,24756,0,9,216,21469,171,5,31,500,200
59594,Rell,Andil,SUPPORT,16,1,5,11,2.4,29,0,,0.6,11447,237,12.3%,149,93,9,21,20,3.08,1.92,0.43,0.19,29.5%,4198,265,3077,856,87,3.2%,0.25,92.3%,,0,0,0,0,-137,3,-308,0,0,2516,2516,1301,150,23610,0,17,53,25202,147,29,43,0,0
60683,Gnar,kingen,TOP,17,1,2,3,2,283,12,,9.6,12731,434,21.1%,36,9,9,5,4,1.23,0.31,0.17,0.31,12.9%,16020,12757,2885,378,546,19.9%,0.14,30.8%,,0,0,0,0,199,5,-32,0,0,7033,7033,5637,0,11923,0,23,503,13955,26,7,23,100,0
60683,Sejuani,Lucid,JUNGLE,16,1,0,8,Perfect KDA,209,181,,7.1,10525,358,17.4%,51,13,11,11,11,1.74,0.44,0.37,0.37,18.2%,8543,4083,3305,1155,291,10.6%,0.31,69.2%,,0,0,0,0,-280,-5,-337,-1,0,1814,1814,17226,136,36774,0,19,395,34021,0,12,26,0,0
60683,LeBlanc,ShowMaker,MID,17,3,1,8,11,287,4,,9.8,14051,478,23.3%,69,27,18,7,5,2.35,0.92,0.24,0.61,24.6%,35505,1782,31711,2012,1209,44.2%,0.37,84.6%,,0,1,0,0,1141,29,1414,1,1,3158,3158,5064,0,11339,0,13,113,20719,0,9,27,0,400
60683,Kai,Aiming,ADC,17,7,1,2,9,338,23,,11.5,15650,533,25.9%,36,11,14,2,2,1.23,0.37,0.07,0.48,12.9%,17565,8297,8700,568,598,21.8%,0.31,69.2%,,0,1,0,0,-697,-16,-7,0,0,8941,8941,4669,0,8768,0,4,192,12487,42,4,22,50,100
60683,Alistar,Kellin,SUPPORT,12,1,2,10,5.5,17,0,,0.6,7371,251,12.2%,88,46,6,10,9,3,1.57,0.34,0.2,31.4%,2783,395,1790,598,95,3.5%,0.37,84.6%,,0,0,0,0,-471,-2,-1143,-1,0,637,637,7442,4866,14080,0,19,64,14792,24,14,28,0,0
60683,K,Morgan,TOP,16,1,2,2,1.5,256,0,,8.7,10713,365,22.6%,27,12,3,8,6,0.92,0.41,0.27,0.1,11.7%,6296,5409,580,307,214,11.3%,0.1,50%,,0,0,0,0,-199,-5,32,0,0,1191,1191,3128,0,38519,296,12,1656,24191,45,9,25,100,0
60683,Brand,YoungJae,JUNGLE,13,3,2,1,2,192,160,,6.5,9224,314,19.4%,53,14,16,13,12,1.8,0.48,0.44,0.54,23%,16024,871,13539,1614,546,28.7%,0.14,66.7%,,0,0,0,0,280,5,337,1,0,0,0,11312,0,10039,0,21,378,21313,84,14,26,0,100
60683,Ezreal,Pullbae,MID,15,1,4,1,0.5,242,4,,8.2,10295,351,21.7%,32,15,7,6,6,1.09,0.51,0.2,0.24,13.9%,16058,9452,6606,0,547,28.8%,0.07,33.3%,,0,0,0,0,-1141,-29,-1414,-1,0,549,549,6005,0,11772,0,0,17,22891,98,7,27,400,0
60683,Ashe,Envyy,ADC,14,1,3,0,0.3,285,4,,9.7,10854,370,22.9%,48,9,17,4,3,1.63,0.31,0.14,0.58,20.9%,12982,11539,1365,78,442,23.2%,0.03,16.7%,,0,0,0,0,697,16,7,0,0,1063,1063,3867,0,5490,0,30,721,14225,126,6,19,0,50
60683,Braum,Pollu,SUPPORT,12,0,2,4,2,24,0,,0.8,6384,217,13.4%,70,38,9,11,9,2.38,1.29,0.37,0.31,30.4%,4484,753,3731,0,153,8%,0.14,66.7%,,0,0,0,0,471,2,1143,1,0,0,0,3968,624,16216,491,23,135,20813,27,13,26,0,0
60686,Gnar,Doran,TOP,15,1,1,3,4,223,8,,9.3,10013,415,19.9%,21,8,2,3,3,0.87,0.33,0.12,0.08,10.9%,15559,13059,2500,0,646,19.2%,0.17,33.3%,,0,0,0,0,-39,5,-264,0,0,5903,5903,6340,0,12679,0,25,355,14885,32,4,20,0,100
60686,Maokai,Peanut,JUNGLE,14,3,0,9,Perfect KDA,180,173,,7.5,9852,409,19.6%,34,6,5,4,4,1.41,0.25,0.17,0.21,17.6%,11288,323,10826,139,468,13.9%,0.5,100%,,0,0,0,0,857,9,284,0,0,1246,1246,19144,0,16668,0,29,583,25391,0,5,16,0,0
60686,Yone,Zeka,MID,16,4,0,4,Perfect KDA,269,12,,11.2,12557,521,24.9%,21,10,5,5,4,0.87,0.41,0.21,0.21,10.9%,23494,16331,3533,3630,975,28.9%,0.33,66.7%,,0,0,0,0,797,21,635,0,0,7415,7415,8775,0,13830,0,21,160,15345,0,6,20,0,0
60686,Ezreal,Viper,ADC,14,2,1,4,6,257,4,,10.7,10868,451,21.6%,29,10,7,3,3,1.2,0.41,0.12,0.29,15%,26770,17979,8299,492,1111,33%,0.25,50%,,0,0,0,0,800,31,694,1,0,3996,3996,3857,0,3868,0,3,47,9543,42,4,20,0,250
60686,Leona,Delight,SUPPORT,11,2,1,7,9,37,0,,1.5,7098,295,14.1%,88,36,13,9,9,3.65,1.49,0.37,0.54,45.6%,4077,717,2602,758,169,5%,0.37,75%,,0,0,0,0,25,6,-121,0,0,575,575,2055,137,10190,0,21,47,12163,21,12,26,0,0
60686,K,DuDu,TOP,14,1,2,1,1,218,0,,9,8883,369,23.4%,16,7,3,2,1,0.66,0.29,0.08,0.12,10.3%,6197,5444,456,297,257,14.2%,0.08,66.7%,1,0,0,0,0,39,-5,264,0,0,1600,1600,3568,0,30649,0,14,1455,22395,26,3,17,100,0
60686,Viego,Cuzz,JUNGLE,12,1,1,1,2,148,139,,6.1,7377,306,19.4%,32,7,9,6,5,1.33,0.29,0.25,0.37,20.5%,4870,4279,469,122,202,11.2%,0.08,66.7%,,0,0,0,0,-857,-9,-284,0,0,0,0,16368,0,17845,0,10,177,29330,36,6,17,0,0
60686,Azir,Bulldog,MID,14,1,2,0,0.5,212,4,,8.8,8552,355,22.5%,25,10,5,4,3,1.04,0.41,0.17,0.21,16%,17201,609,16592,0,714,39.4%,0.04,33.3%,,0,0,0,0,-797,-21,-635,0,0,0,0,2357,0,9665,0,7,123,16663,80,6,18,250,0
60686,Sion,Leaper,ADC,12,0,4,1,0.3,198,1,,8.2,7589,315,20%,18,9,3,3,2,0.75,0.37,0.12,0.12,11.5%,7419,4292,3065,62,308,17%,0.04,33.3%,,0,0,0,0,-800,-31,-694,-1,0,782,782,1493,0,39253,0,16,1200,23989,87,4,17,0,0
60686,Senna,Andil,SUPPORT,10,0,3,2,0.7,36,0,,1.5,5635,234,14.8%,65,29,9,6,6,2.7,1.2,0.25,0.37,41.7%,7916,7770,0,146,328,18.2%,0.08,66.7%,,0,0,0,0,-25,-6,121,0,0,0,0,5392,2614,4090,620,20,205,9453,39,8,20,0,0
60689,Aatrox,Clear,TOP,17,3,0,6,Perfect KDA,269,20,,9.2,12042,410,20.8%,32,7,8,3,2,1.09,0.24,0.1,0.27,13.6%,10897,8531,2264,102,371,16.9%,0.31,69.2%,,1,0,0,0,-849,-34,-461,0,0,5205,5205,13734,0,17186,0,13,274,23135,0,4,20,0,0
60689,Zyra,Raptor,JUNGLE,15,0,1,8,8,186,163,,6.3,10279,350,17.7%,49,9,15,7,7,1.67,0.31,0.24,0.51,20.8%,9746,291,8459,996,332,15.1%,0.27,61.5%,,0,0,0,0,90,16,541,0,0,3127,3127,11351,0,9615,0,16,383,19690,0,7,23,0,0
60689,Corki,Clozer,MID,17,6,0,5,Perfect KDA,306,8,,10.4,14766,503,25.5%,28,10,6,2,2,0.95,0.34,0.07,0.2,11.9%,26099,16527,6578,2994,889,40.5%,0.37,84.6%,1,1,0,0,0,15,2,108,0,0,10928,10928,7964,0,12974,0,3,77,19326,0,3,26,150,0
60689,Ashe,Hena,ADC,17,3,0,9,Perfect KDA,277,12,,9.4,13280,452,22.9%,41,15,4,6,6,1.4,0.51,0.2,0.14,17.4%,15356,11301,3905,150,523,23.8%,0.41,92.3%,,0,0,0,0,-216,-13,307,0,0,6148,6148,6081,0,9298,0,37,771,14261,0,8,26,0,0
60689,Alistar,Duro,SUPPORT,12,1,1,6,7,25,0,,0.9,7567,258,13.1%,86,47,7,18,17,2.93,1.6,0.61,0.24,36.4%,2419,212,1599,608,82,3.7%,0.24,53.8%,,0,0,0,0,217,-4,-294,-1,0,2900,2900,5613,3613,14411,0,18,56,17985,39,20,34,0,0
60689,Jayce,Zeus,TOP,16,1,1,1,2,294,16,,10,11752,400,24.6%,39,13,8,3,3,1.33,0.44,0.1,0.27,17%,22116,20004,2112,0,754,34.2%,0.07,100%,,0,0,0,0,849,34,461,0,0,3791,3791,5342,0,11235,0,6,132,13709,0,5,21,0,0
60689,Ivern,Oner,JUNGLE,13,0,2,2,1,158,146,,5.4,8490,289,17.8%,40,5,12,4,4,1.36,0.17,0.14,0.41,17.5%,3855,684,1487,1684,131,6%,0.07,100%,,0,0,0,0,-90,-16,-541,0,0,0,0,6222,2138,6271,6251,22,206,8941,21,4,19,0,0
60689,Tristana,Faker,MID,15,0,4,0,0,266,9,,9.1,10165,346,21.3%,32,13,7,4,4,1.09,0.44,0.14,0.24,14%,11345,9217,1776,352,387,17.5%,0,0%,,0,0,0,0,-15,-2,-108,0,0,789,789,6482,0,11540,0,4,118,20506,120,5,20,0,50
60689,Ezreal,Gumayusi,ADC,14,1,2,1,1,302,5,,10.3,11532,393,24.1%,17,8,2,2,1,0.58,0.27,0.07,0.07,7.4%,23508,15537,7202,769,801,36.3%,0.07,100%,,0,0,0,0,216,13,-307,0,0,1278,1278,6002,0,9994,0,5,97,16355,39,4,24,0,100
60689,Leona,Keria,SUPPORT,11,0,4,2,0.5,31,0,,1.1,5847,199,12.2%,101,66,7,17,16,3.44,2.25,0.58,0.24,44.1%,3916,542,2451,923,133,6%,0.07,100%,,0,0,0,0,-217,4,294,1,0,1326,1326,739,0,18406,0,19,53,16682,94,19,31,0,0
60692,Jax,Kiin,TOP,16,3,3,6,3,195,16,,7.1,10969,400,18.8%,29,15,1,6,5,1.06,0.55,0.22,0.04,11.2%,18293,9098,9081,114,667,19.7%,0.33,40.9%,,0,0,0,0,-442,-11,-443,0,0,6160,6160,5210,0,21948,0,13,118,26080,101,7,20,0,100
60692,Maokai,Canyon,JUNGLE,14,1,2,6,3.5,142,134,,5.2,9106,332,15.6%,39,9,5,5,5,1.42,0.33,0.18,0.18,15%,10856,480,8860,1516,396,11.7%,0.26,31.8%,,0,0,0,0,60,-12,-711,-1,0,1348,1348,19102,0,29049,0,37,498,37656,74,8,27,0,0
60692,Tristana,Chovy,MID,18,10,0,3,Perfect KDA,326,28,,11.9,16005,584,27.4%,69,12,23,3,3,2.52,0.44,0.11,0.84,26.5%,27823,24844,1987,992,1015,29.9%,0.47,59.1%,1,2,0,0,0,1386,21,997,1,0,12766,12766,12776,0,16141,0,9,152,19147,0,4,22,0,0
60692,Ezreal,Peyz,ADC,16,8,0,6,Perfect KDA,292,27,,10.7,14940,545,25.5%,30,11,5,3,3,1.09,0.4,0.11,0.18,11.5%,29252,15683,13149,420,1067,31.5%,0.51,63.6%,2,0,1,0,0,28,33,677,1,0,5517,5517,8264,0,7439,0,2,45,12991,0,5,24,0,0
60692,Leona,Lehends,SUPPORT,11,0,6,12,2,29,0,,1.1,7458,272,12.8%,93,43,12,16,14,3.39,1.57,0.58,0.44,35.8%,6740,1313,4709,718,246,7.3%,0.44,54.5%,,0,0,0,0,-803,-5,-199,-1,0,174,174,1550,166,19696,0,36,63,22265,88,19,35,0,0
60692,Gnar,Mihile,TOP,15,0,4,5,1.3,207,0,,7.6,9239,337,20.1%,26,11,5,2,2,0.95,0.4,0.07,0.18,13.9%,16288,13658,2160,470,594,21.2%,0.18,45.5%,,0,0,0,0,442,11,443,0,0,2575,2575,4581,0,20031,0,24,373,23615,129,5,20,0,0
60692,Brand,Sylvie,JUNGLE,13,3,6,3,1,167,155,,6.1,9030,329,19.6%,32,6,11,6,5,1.17,0.22,0.22,0.4,17.1%,18194,723,15352,2119,664,23.6%,0.22,54.5%,,0,0,0,0,-60,12,711,1,0,426,426,10485,0,13916,0,24,239,28115,153,7,27,100,0
60692,Corki,Calix,MID,14,1,4,5,1.5,246,6,,9,9825,358,21.4%,20,12,3,3,3,0.73,0.44,0.11,0.11,10.7%,18754,13174,3882,1698,684,24.4%,0.22,54.5%,,0,0,0,0,-1386,-21,-997,-1,0,523,523,4201,0,12549,0,2,46,19232,100,6,23,0,0
60692,Kalista,Jiwoo,ADC,13,4,5,6,2,220,0,,8,10722,391,23.3%,24,10,4,3,3,0.88,0.36,0.11,0.15,12.8%,19104,16711,1703,690,697,24.8%,0.36,90.9%,,0,0,0,0,-28,-33,-677,-1,0,1436,1436,5231,0,9642,0,12,315,18962,99,4,19,0,0
60692,Alistar,GuGer,SUPPORT,10,3,3,6,3,29,0,,1.1,7186,262,15.6%,85,47,10,13,13,3.1,1.71,0.47,0.36,45.5%,4666,552,3188,926,170,6.1%,0.33,81.8%,,0,0,0,0,803,5,199,1,0,974,974,7825,4440,23381,0,33,73,25368,62,15,27,0,0
60695,Gnar,PerfecT,TOP,18,2,3,5,2.3,307,16,,9.3,14730,447,21.7%,41,18,5,7,7,1.24,0.55,0.21,0.15,11.8%,17500,12863,3405,1232,531,19.3%,0.21,46.7%,,0,0,0,0,782,21,-54,0,0,6356,6356,8527,0,19665,0,17,602,23754,67,9,28,0,200
60695,Sejuani,Pyosik,JUNGLE,16,4,1,6,10,215,199,,6.5,12390,376,18.3%,63,11,14,10,10,1.91,0.33,0.3,0.42,18.1%,8578,3747,3548,1283,260,9.5%,0.3,66.7%,,0,0,0,0,151,5,496,1,0,3398,3398,19863,218,47998,0,20,379,40467,54,11,28,0,200
60695,Azir,Bdd,MID,18,2,1,11,13,292,0,,8.9,13767,418,20.3%,41,18,6,12,11,1.24,0.55,0.36,0.18,11.8%,30956,687,29696,573,939,34.2%,0.39,86.7%,,0,0,0,0,403,6,597,1,0,7605,7605,4077,0,16300,0,13,243,20521,56,15,38,0,250
60695,Kalista,Deft,ADC,18,5,0,7,Perfect KDA,362,13,,11,17910,543,26.4%,98,36,14,4,3,2.97,1.09,0.12,0.42,28.2%,18924,14600,1671,2653,574,20.9%,0.36,80%,,1,0,0,0,1513,36,870,1,0,9451,9451,8296,0,8495,0,6,414,11836,0,7,26,50,0
60695,Hwei,BeryL,SUPPORT,14,2,0,8,Perfect KDA,40,0,,1.2,9036,274,13.3%,105,41,18,12,12,3.19,1.24,0.36,0.55,30.2%,14675,514,12051,2110,445,16.2%,0.3,66.7%,,1,0,0,0,283,-7,295,0,0,1188,1188,5120,541,5719,394,28,242,11889,0,15,29,0,0
60695,Ornn,Rascal,TOP,16,1,2,3,2,238,0,,7.2,10544,320,20%,24,10,3,5,4,0.73,0.3,0.15,0.09,9.8%,5253,1921,3102,230,159,8.5%,0.12,80%,,0,0,0,0,-782,-21,54,0,0,1139,1139,2299,0,43227,0,15,430,27902,50,6,24,50,0
60695,Zyra,Sponge,JUNGLE,15,2,2,2,2,222,172,,6.7,10818,328,20.5%,43,6,22,4,3,1.3,0.18,0.12,0.67,17.6%,18713,587,16068,2058,568,30.3%,0.12,80%,,0,0,0,0,-151,-5,-496,-1,0,1037,1037,5267,0,7411,0,32,661,16398,44,5,19,200,0
60695,Yone,Kyeahoo,MID,16,2,4,2,1,302,11,,9.2,12313,373,23.3%,40,12,9,7,7,1.21,0.36,0.21,0.27,16.4%,17202,12046,3153,2003,522,27.8%,0.12,80%,,0,0,0,0,-403,-6,-597,-1,0,826,826,9118,0,24582,0,9,217,25639,151,8,26,400,0
60695,Ezreal,Teddy,ADC,16,0,3,3,1,336,9,,10.2,12386,376,23.5%,31,11,9,3,3,0.94,0.33,0.09,0.27,12.7%,16318,10706,5162,450,495,26.4%,0.09,60%,,0,0,0,0,-1513,-36,-870,-1,0,2528,2528,5388,0,12543,0,1,89,18574,100,4,26,0,50
60695,Leona,Pleata,SUPPORT,12,0,4,4,1,47,0,,1.4,6682,203,12.7%,106,63,18,22,20,3.22,1.91,0.67,0.55,43.4%,4362,437,2955,970,132,7.1%,0.12,80%,,0,0,0,0,-283,7,-295,0,0,999,999,1091,108,19494,0,10,47,21554,118,25,37,0,0
60698,Gnar,DuDu,TOP,18,1,1,2,3,393,34,,10.6,17370,470,26.6%,41,14,6,11,10,1.11,0.38,0.3,0.16,13.2%,20979,14726,5461,792,568,29.1%,0.08,60%,,0,0,0,0,1934,34,651,0,0,17813,17813,12707,0,22778,0,27,720,25026,0,13,28,0,500
60698,Sejuani,Cuzz,JUNGLE,16,3,2,2,2.5,249,218,,6.7,12574,340,19.2%,69,13,16,13,11,1.87,0.35,0.35,0.43,22.3%,11325,4545,5826,954,307,15.7%,0.14,100%,,0,0,0,0,-144,-17,-458,-1,0,435,435,19118,305,53078,0,31,556,41317,57,15,30,0,0
60698,Yone,Bulldog,MID,18,1,3,2,1,362,21,,9.8,14198,384,21.7%,55,11,17,8,8,1.49,0.3,0.22,0.46,17.7%,9100,4754,2815,1531,246,12.6%,0.08,60%,,0,0,0,0,-154,9,68,0,0,75,75,9377,0,29330,0,9,290,25897,64,9,33,0,200
60698,Ezreal,Leaper,ADC,17,0,3,2,0.7,350,15,,9.5,13611,369,20.8%,30,12,8,4,4,0.81,0.32,0.11,0.22,9.7%,25824,12895,11919,1010,699,35.9%,0.05,40%,,0,0,0,0,-483,-13,-558,-1,0,1905,1905,8599,0,18608,0,6,102,22823,101,5,26,0,200
60698,Alistar,Andil,SUPPORT,11,0,4,5,1.3,27,0,,0.7,7626,206,11.7%,115,63,9,15,13,3.11,1.71,0.41,0.24,37.1%,4791,267,3532,992,130,6.7%,0.14,100%,,0,0,0,0,-55,-3,-523,0,0,0,0,6863,2823,29501,0,29,88,30453,114,19,33,0,0
60698,K,Morgan,TOP,18,3,1,4,7,284,0,,7.7,14067,381,20.5%,41,11,9,7,7,1.11,0.3,0.19,0.24,11.5%,8701,7004,1167,530,236,8.7%,0.19,53.8%,,1,0,0,0,-1934,-34,-651,0,0,200,200,4887,0,47677,350,14,2663,27536,35,8,31,650,0
60698,Zyra,DDoiV,JUNGLE,16,3,0,9,Perfect KDA,234,190,,6.3,13750,372,20%,61,15,16,14,14,1.65,0.41,0.38,0.43,17%,25116,1131,20695,3290,680,25.1%,0.32,92.3%,,0,0,0,0,144,17,458,1,0,2763,2763,9844,0,8833,0,47,836,17397,0,16,37,250,0
60698,Corki,FATE,MID,18,5,0,7,Perfect KDA,375,12,,10.2,16515,447,24%,57,19,6,9,9,1.54,0.51,0.24,0.16,15.9%,35190,26563,4842,3785,953,35.1%,0.32,92.3%,,0,0,0,0,154,-9,-68,0,0,7699,7699,7334,0,10469,0,1,39,14197,0,10,29,0,0
60698,Ashe,Envyy,ADC,18,2,0,8,Perfect KDA,353,4,,9.6,15592,422,22.7%,66,15,13,6,6,1.79,0.41,0.16,0.35,18.4%,25106,21718,3324,64,680,25.1%,0.27,76.9%,,0,0,0,0,483,13,558,1,0,10343,10343,7825,0,10851,0,43,839,11879,0,8,25,0,0
60698,Leona,Pollu,SUPPORT,13,0,4,9,2.3,34,0,,0.9,8849,240,12.9%,133,70,15,21,21,3.6,1.9,0.57,0.41,37.2%,6091,1054,4129,908,165,6.1%,0.24,69.2%,,0,0,0,0,55,3,523,0,0,751,751,834,193,20822,0,23,62,19153,126,23,37,0,0
60701,Renekton,Zeus,TOP,14,0,5,5,1,207,4,,7.3,9664,340,19.5%,23,9,2,7,5,0.81,0.32,0.25,0.07,10.7%,10925,9164,1647,114,384,16.4%,0.18,71.4%,,0,0,0,0,-646,5,-201,0,0,1755,1755,4782,0,22650,0,6,40,22346,103,10,29,0,0
60701,Nidalee,Oner,JUNGLE,15,1,1,5,6,240,203,,8.4,10515,370,21.2%,44,5,12,3,3,1.55,0.18,0.11,0.42,20.5%,13452,436,11227,1789,473,20.2%,0.21,85.7%,,0,0,0,0,451,24,628,0,0,2214,2214,21303,2927,15955,0,5,193,24896,0,4,15,250,0
60701,Corki,Faker,MID,14,1,3,5,2,232,4,,8.2,10451,367,21.1%,33,14,6,4,4,1.16,0.49,0.14,0.21,15.3%,18157,11928,5186,1043,638,27.3%,0.21,85.7%,,0,0,0,0,834,20,-22,0,0,7170,7170,3952,0,10773,0,0,37,16498,131,5,20,0,100
60701,Kai,Gumayusi,ADC,14,4,3,2,2,267,0,,9.4,11781,414,23.8%,26,8,10,1,1,0.91,0.28,0.04,0.35,12.1%,19271,8648,10073,550,677,29%,0.21,85.7%,,0,1,0,0,-72,-2,185,0,0,472,472,2881,0,9789,0,2,73,12601,80,4,21,400,150
60701,Leona,Keria,SUPPORT,11,1,3,6,2.3,35,0,,1.2,7182,252,14.5%,89,42,13,15,13,3.13,1.48,0.53,0.46,41.4%,4637,417,3465,755,163,7%,0.25,100%,,0,0,0,0,1007,-4,-263,0,0,3129,3129,1292,0,16599,0,21,59,17141,51,17,30,0,0
60701,Jax,Doran,TOP,16,7,1,5,12,232,8,,8.2,12784,449,23.6%,31,17,3,7,7,1.09,0.6,0.25,0.11,13.1%,17103,8608,8305,190,601,26.9%,0.42,80%,1,0,0,0,0,646,-5,201,0,0,12141,12141,3407,0,21708,0,19,201,25312,39,8,26,100,250
60701,Vi,Peanut,JUNGLE,14,1,4,7,2,180,155,,6.3,9490,334,17.5%,43,8,12,8,6,1.51,0.28,0.28,0.42,18.2%,4230,3540,430,260,149,6.6%,0.28,53.3%,,0,0,0,0,-451,-24,-628,0,0,0,0,11410,0,29766,0,12,245,25900,98,9,27,0,0
60701,Taliyah,Zeka,MID,16,2,0,9,Perfect KDA,225,8,,7.9,11800,415,21.8%,43,17,1,6,6,1.51,0.6,0.21,0.04,18.2%,18292,961,17230,101,643,28.7%,0.39,73.3%,,0,0,0,0,-834,-20,22,0,0,6215,6215,1700,0,5916,0,23,495,12188,0,9,28,0,0
60701,Zeri,Viper,ADC,15,5,1,7,12,294,18,,10.3,13195,464,24.4%,36,14,13,5,5,1.27,0.49,0.18,0.46,15.3%,19722,11010,8260,452,693,31%,0.42,80%,,2,0,0,0,72,2,-185,0,0,3803,3803,7169,0,10103,0,4,157,14652,0,6,22,150,400
60701,Alistar,Delight,SUPPORT,12,0,1,12,12,36,0,,1.3,6874,242,12.7%,83,44,8,12,10,2.92,1.55,0.42,0.28,35.2%,4300,488,2782,1030,151,6.8%,0.42,80%,,0,0,0,0,-1007,4,263,0,0,239,239,10100,5233,19089,0,20,52,16723,0,14,28,0,0
60704,K,Kiin,TOP,15,0,4,0,0,239,0,,8.3,9520,330,20.8%,21,12,2,4,4,0.73,0.42,0.14,0.07,8.8%,7128,5756,715,657,247,14.7%,0,0%,,0,0,0,0,82,5,-161,0,0,5039,5039,2737,0,41987,569,13,1747,29173,115,6,19,0,0
60704,Nidalee,Canyon,JUNGLE,14,0,4,0,0,206,191,,7.1,8774,304,19.2%,45,6,14,6,6,1.56,0.21,0.21,0.49,18.9%,10789,189,8640,1960,374,22.3%,0,0%,,0,0,0,0,-459,5,-92,0,0,137,137,23257,4887,21325,0,6,209,32261,107,7,25,0,0
60704,Yone,Chovy,MID,16,0,3,0,0,287,14,,9.9,11339,393,24.8%,32,5,11,4,3,1.11,0.17,0.14,0.38,13.4%,14108,9401,3034,1673,489,29.2%,0,0%,,0,0,0,0,-1097,15,725,1,0,1895,1895,7420,0,23007,0,14,191,20106,78,5,24,0,50
60704,Ashe,Peyz,ADC,14,0,3,0,0,287,0,,9.9,10283,356,22.5%,53,10,21,5,4,1.84,0.35,0.17,0.73,22.3%,11501,9582,1835,84,399,23.8%,0,0%,,0,0,0,0,-1929,-19,-1341,-1,0,0,0,1556,0,4753,0,28,542,9662,63,6,22,0,0
60704,Braum,Lehends,SUPPORT,10,0,6,0,0,32,0,,1.1,5861,203,12.8%,87,53,17,15,13,3.02,1.84,0.52,0.59,36.6%,4806,478,4050,278,167,9.9%,0,0%,,0,0,0,0,-289,4,-120,0,0,0,0,178,0,19992,776,23,145,28437,93,17,31,0,0
60704,Gnar,kingen,TOP,17,4,0,5,Perfect KDA,250,1,,8.7,12615,437,21%,33,11,6,6,6,1.14,0.38,0.21,0.21,11%,18783,14155,4412,216,651,20.8%,0.31,45%,1,0,0,0,0,-82,-5,161,0,0,10593,10593,6912,0,14094,0,24,444,14077,0,7,22,0,0
60704,Lee Sin,Lucid,JUNGLE,14,5,0,10,Perfect KDA,186,162,,6.4,10910,378,18.2%,50,22,7,12,11,1.73,0.76,0.42,0.24,16.7%,13259,11463,1346,450,460,14.7%,0.52,75%,,0,1,0,0,459,-5,92,0,0,632,632,21119,0,33538,620,15,641,28415,0,13,31,50,0
60704,Twisted Fate,ShowMaker,MID,17,3,0,13,Perfect KDA,233,8,,8.1,14383,499,23.9%,38,6,10,4,4,1.32,0.21,0.14,0.35,12.7%,19471,1423,17257,791,675,21.6%,0.55,80%,,0,0,0,0,1097,-15,-725,-1,0,9792,9792,4159,0,6191,0,40,140,11811,0,7,24,0,0
60704,Ezreal,Aiming,ADC,16,7,0,8,Perfect KDA,293,11,,10.2,14437,500,24%,37,11,11,2,2,1.28,0.38,0.07,0.38,12.3%,34005,23385,10208,412,1179,37.7%,0.52,75%,,0,0,0,0,1929,19,1341,1,0,5643,5643,6506,0,7906,0,3,140,11169,0,3,20,0,0
60704,Rakan,Kellin,SUPPORT,12,1,0,14,Perfect KDA,33,0,,1.1,7744,268,12.9%,142,80,15,15,15,4.92,2.77,0.52,0.52,47.3%,4643,911,2960,772,161,5.1%,0.52,75%,,0,0,0,0,289,-4,120,0,0,469,469,5353,1566,15604,2400,19,51,14366,0,17,32,0,0
